WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
L10005824413-MW-4S,750,TDS,5/27/2010,MG/L,=,50,37.62283342,-120.8561377,MONITORING,34.86,,,EDF,MW-4S,MW-4S
L10005824413-MW-4S,980,TDS,2/21/2018,MG/L,=,50,37.62283342,-120.8561377,MONITORING,34.86,,,EDF,MW-4S,MW-4S
SL205012989-E-6,550,TDS,1/11/2007,MG/L,=,20,37.73,-121.12,MONITORING,,143,15,EDF,E-6,E-6
SL205503019-W-12,1400,TDS,1/24/2006,MG/L,=,20,37.3778007,-120.6154035,MONITORING,76,56,20,EDF,W-12,W-12
L10005824413-MW-7S,480,TDS,11/5/2014,MG/L,=,33,37.62610075,-120.8494329,MONITORING,83.9,63,20,EDF,MW-7S,MW-7S
L10005824413-MW-7S,510,TDS,5/22/2013,MG/L,=,33,37.62610075,-120.8494329,MONITORING,83.9,63,20,EDF,MW-7S,MW-7S
L10005824413-MW-7S,450,TDS,5/27/2011,MG/L,=,33,37.62610075,-120.8494329,MONITORING,83.9,63,20,EDF,MW-7S,MW-7S
L10005824413-MW-7S,470,TDS,5/28/2010,MG/L,=,33,37.62610075,-120.8494329,MONITORING,83.9,63,20,EDF,MW-7S,MW-7S
L10005824413-MW-7S,480,TDS,11/14/2017,MG/L,=,20,37.62610075,-120.8494329,MONITORING,83.9,63,20,EDF,MW-7S,MW-7S
L10005824413-MW-7S,500,TDS,10/10/2012,MG/L,=,33,37.62610075,-120.8494329,MONITORING,83.9,63,20,EDF,MW-7S,MW-7S
L10005824413-MW-2D,230,TDS,2/19/2014,MG/L,=,20,37.61979653,-120.8524921,MONITORING,96.99,75,20,EDF,MW-2D,MW-2D
L10005824413-MW-2D,320,TDS,2/21/2018,MG/L,=,20,37.61979653,-120.8524921,MONITORING,96.99,75,20,EDF,MW-2D,MW-2D
L10005824413-MW-2D,520,TDS,5/10/2007,MG/L,=,33,37.61979653,-120.8524921,MONITORING,96.99,75,20,EDF,MW-2D,MW-2D
SL205503019-W-2,948,TDS,2/15/2005,MG/L,=,10,37.3779844,-120.6158258,MONITORING,76,56,19,EDF,W-2,W-2
L10005824413-MW-29S,710,TDS,2/9/2016,MG/L,=,50,37.62046271,-120.8657616,MONITORING,86.85,87.5,17,EDF,MW-29S,MW-29S
L10005824413-MW-19D,210,TDS,11/12/2013,MG/L,=,10,37.62470703,-120.8476646,MONITORING,98.31,84,20,EDF,MW-19D,MW-19D
L10005824413-MW-19D,230,TDS,11/9/2017,MG/L,=,20,37.62470703,-120.8476646,MONITORING,98.31,84,20,EDF,MW-19D,MW-19D
L10005824413-MW-19D,260,TDS,11/15/2016,MG/L,=,20,37.62470703,-120.8476646,MONITORING,98.31,84,20,EDF,MW-19D,MW-19D
L10005824413-MW-19D,410,TDS,11/17/2010,MG/L,=,20,37.62470703,-120.8476646,MONITORING,98.31,84,20,EDF,MW-19D,MW-19D
L10005824413-MW-3S,430,TDS,5/12/2016,MG/L,=,33,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
L10005824413-MW-3S,470,TDS,11/6/2014,MG/L,=,33,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
L10005824413-MW-3S,630,TDS,8/17/2012,MG/L,=,33,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
L10005824413-MW-3S,660,TDS,8/19/2015,MG/L,=,33,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
L10005824413-MW-3S,410,TDS,2/19/2014,MG/L,=,20,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
L10005824413-MW-3S,580,TDS,8/21/2014,MG/L,=,33,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
L10005824413-MW-3S,700,TDS,5/14/2015,MG/L,=,50,37.62534441,-120.8553088,MONITORING,24.7,,,EDF,MW-3S,MW-3S
T0609900215-VW-1,380,TDS,5/24/2005,MG/L,=,10,37.6668539,-120.9758721,MONITORING,57.25,,,EDF,VW-1,VW-1
T0609900215-VW-1,390,TDS,10/28/2005,MG/L,=,10,37.6668539,-120.9758721,MONITORING,57.25,,,EDF,VW-1,VW-1
T0609900215-VW-1,440,TDS,9/26/2006,MG/L,=,10,37.6668539,-120.9758721,MONITORING,57.25,,,EDF,VW-1,VW-1
L10005824413-MW-29D,210,TDS,11/15/2013,MG/L,=,20,37.62044922,-120.8657614,MONITORING,125.05,130.6,20,EDF,MW-29D,MW-29D
L10005824413-MW-29D,170,TDS,5/11/2015,MG/L,=,10,37.62044922,-120.8657614,MONITORING,125.05,130.6,20,EDF,MW-29D,MW-29D
L10005824413-MW-29D,290,TDS,5/14/2018,MG/L,=,20,37.62044922,-120.8657614,MONITORING,125.05,130.6,20,EDF,MW-29D,MW-29D
L10005824413-MW-29D,340,TDS,8/8/2017,MG/L,=,20,37.62044922,-120.8657614,MONITORING,125.05,130.6,20,EDF,MW-29D,MW-29D
SL205012989-EW-1,820,TDS,11/13/2007,MG/L,=,50,37.73,-121.12,MONITORING,,99,20,EDF,EW-1,EW-1
SL205503019-W-2A,506,TDS,1/18/2011,MG/L,=,10,37.3779817,-120.6157914,MONITORING,100,80,20,EDF,W-2A,W-2A
SL205503019-W-2A,468,TDS,11/30/2009,MG/L,=,10,37.3779817,-120.6157914,MONITORING,100,80,20,EDF,W-2A,W-2A
SL205503019-W-2A,2150,TDS,7/13/2009,MG/L,=,20,37.3779817,-120.6157914,MONITORING,100,80,20,EDF,W-2A,W-2A
DOD100368800-IW130A',510,TDS,11/5/2014,MG/L,=,33,37.7141527,-120.9207103,MONITORING,,60,20,EDF,IW130A',IW130A'
L10005824413-MW-19S,500,TDS,11/19/2007,MG/L,=,33,37.62470682,-120.8476658,MONITORING,68.9,49,20,EDF,MW-19S,MW-19S
L10005824413-MW-19S,530,TDS,11/4/2014,MG/L,=,33,37.62470682,-120.8476658,MONITORING,68.9,49,20,EDF,MW-19S,MW-19S
L10005824413-MW-19S,520,TDS,5/24/2011,MG/L,=,33,37.62470682,-120.8476658,MONITORING,68.9,49,20,EDF,MW-19S,MW-19S
L10005824413-MW-19S,590,TDS,5/16/2017,MG/L,=,33,37.62470682,-120.8476658,MONITORING,68.9,49,20,EDF,MW-19S,MW-19S
SL205012989-M-15A,1000,TDS,2/4/2016,MG/L,=,10,37.7357,-121.1202,MONITORING,,88,20,EDF,M-15A,M-15A
SL205012989-M-15A,1000,TDS,4/22/2015,MG/L,=,10,37.7357,-121.1202,MONITORING,,88,20,EDF,M-15A,M-15A
L10005824413-MW-1D,520,TDS,8/3/2011,MG/L,=,10,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,120,TDS,11/13/2013,MG/L,=,6.7,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,210,TDS,8/18/2015,MG/L,=,20,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,250,TDS,8/14/2013,MG/L,=,20,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,260,TDS,5/18/2017,MG/L,=,20,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,280,TDS,2/21/2013,MG/L,=,20,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,310,TDS,2/19/2014,MG/L,=,20,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,370,TDS,2/21/2018,MG/L,=,20,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
L10005824413-MW-1D,500,TDS,11/29/2006,MG/L,=,33,37.62136543,-120.8498443,MONITORING,89.85,80,10,EDF,MW-1D,MW-1D
SL0609961044-MW-4B,440,TDS,3/4/2009,MG/L,=,10,37.73036534,-120.9341114,MONITORING,,,,EDF,MW-4B,MW-4B
L10002455947-MW-21,260,TDS,5/25/2006,MG/L,=,10,37.3863831,-120.5020335,MONITORING,,80,25,EDF,MW-21,MW-21
L10005824413-MW-20S,95,TDS,5/18/2010,MG/L,=,6.7,37.6350253,-120.8480179,MONITORING,65,,,EDF,MW-20S,MW-20S
L10005824413-MW-20S,130,TDS,11/15/2007,MG/L,=,6.7,37.6350253,-120.8480179,MONITORING,65,,,EDF,MW-20S,MW-20S
L10005824413-PZ-1,240,TDS,11/5/2014,MG/L,=,20,37.6295979,-120.8544931,MONITORING,25.5,,,EDF,PZ-1,PZ-1
L10005824413-PZ-1,230,TDS,5/1/2012,MG/L,=,20,37.6295979,-120.8544931,MONITORING,25.5,,,EDF,PZ-1,PZ-1
L10005824413-PZ-1,290,TDS,2/6/2012,MG/L,=,20,37.6295979,-120.8544931,MONITORING,25.5,,,EDF,PZ-1,PZ-1
DOD100368800-IW136A',350,TDS,7/31/2014,MG/L,=,20,37.7136743,-120.9207064,MONITORING,,65,10,EDF,IW136A',IW136A'
SL205012989-M-7A,1000,TDS,4/13/2018,MG/L,=,10,37.73,-121.11,MONITORING,,94,20,EDF,M-7A,M-7A
SL205012989-M-7A,1000,TDS,7/9/2015,MG/L,=,10,37.73,-121.11,MONITORING,,94,20,EDF,M-7A,M-7A
L10005824413-MW-30S,340,TDS,5/10/2016,MG/L,=,20,37.61580905,-120.8656919,MONITORING,98.9,99.2,20,EDF,MW-30S,MW-30S
L10005824413-MW-30S,430,TDS,8/14/2013,MG/L,=,20,37.61580905,-120.8656919,MONITORING,98.9,99.2,20,EDF,MW-30S,MW-30S
L10005824413-MW-30S,420,TDS,8/20/2018,MG/L,=,20,37.61580905,-120.8656919,MONITORING,98.9,99.2,20,EDF,MW-30S,MW-30S
L10005824413-MW-30S,440,TDS,11/15/2016,MG/L,=,20,37.61580905,-120.8656919,MONITORING,98.9,99.2,20,EDF,MW-30S,MW-30S
DOD100368800-IW134B,360,TDS,11/6/2014,MG/L,=,20,37.7138339,-120.920713,MONITORING,,91,15,EDF,IW134B,IW134B
DOD100368800-IW134B,400,TDS,1/6/2015,MG/L,=,20,37.7138339,-120.920713,MONITORING,,91,15,EDF,IW134B,IW134B
DOD100368800-IW132A',380,TDS,7/10/2015,MG/L,=,20,37.7139668,-120.920709,MONITORING,,65,10,EDF,IW132A',IW132A'
DOD100368800-MW125A',330,TDS,4/2/2015,MG/L,=,20,37.7136156,-120.9211493,MONITORING,,,,EDF,MW125A',MW125A'
DOD100368800-IW131A',370,TDS,4/3/2015,MG/L,=,20,37.7140738,-120.9206625,MONITORING,,64,10,EDF,IW131A',IW131A'
DOD100368800-MW126A',400,TDS,12/4/2014,MG/L,=,20,37.7141803,-120.921158,MONITORING,,,,EDF,MW126A',MW126A'
L10005824413-MW-12S,610,TDS,11/13/2018,MG/L,=,33,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
L10005824413-MW-12S,670,TDS,10/2/2012,MG/L,=,33,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
L10005824413-MW-12S,690,TDS,11/4/2014,MG/L,=,33,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
L10005824413-MW-12S,600,TDS,11/30/2006,MG/L,=,50,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
L10005824413-MW-12S,620,TDS,12/10/2009,MG/L,=,33,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
L10005824413-MW-12S,640,TDS,6/3/2009,MG/L,=,33,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
L10005824413-MW-12S,650,TDS,11/10/2011,MG/L,=,33,37.6242866,-120.8475861,MONITORING,63.2,43,20,EDF,MW-12S,MW-12S
DOD100368800-EW54B,380,TDS,1/7/2015,MG/L,=,20,37.7139587,-120.9211716,MONITORING,,,,EDF,EW54B,EW54B
T0609900049-MW-3,983,TDS,10/2/2002,MG/L,=,10,37.6690552,-120.9941978,MONITORING,,,,EDF,MW-3,MW-3
SL185092894-100FTZONEEFF,220,TDS,1/16/2008,MG/L,=,5,37.2913476,-120.4247432,MONITORING,,,,EDF,100FTZONEEFF,100FTZONEEFF
SL185092894-100FTZONEEFF,290,TDS,10/18/2006,MG/L,=,5,37.2913476,-120.4247432,MONITORING,,,,EDF,100FTZONEEFF,100FTZONEEFF
SL185092894-100FTZONEEFF,300,TDS,7/19/2006,MG/L,=,5,37.2913476,-120.4247432,MONITORING,,,,EDF,100FTZONEEFF,100FTZONEEFF
SL185092894-AIRSTRIPEFF,370,TDS,7/18/2007,MG/L,=,5,37.2926986,-120.4177593,MONITORING,,,,EDF,AIRSTRIPEFF,AIRSTRIPEFF
SL185092894-AIRSTRIPEFF,410,TDS,1/13/2009,MG/L,=,5,37.2926986,-120.4177593,MONITORING,,,,EDF,AIRSTRIPEFF,AIRSTRIPEFF
SL185092894-AIRSTRIPEFF,410,TDS,10/14/2008,MG/L,=,5,37.2926986,-120.4177593,MONITORING,,,,EDF,AIRSTRIPEFF,AIRSTRIPEFF
SL185092894-AIRSTRIPEFF,440,TDS,7/30/2012,MG/L,=,5,37.2926986,-120.4177593,MONITORING,,,,EDF,AIRSTRIPEFF,AIRSTRIPEFF
L10005824413-MW-18D,390,TDS,5/2/2012,MG/L,=,20,37.63121878,-120.8482652,MONITORING,129.8,108,20,EDF,MW-18D,MW-18D
L10005824413-MW-18D,450,TDS,11/19/2008,MG/L,=,20,37.63121878,-120.8482652,MONITORING,129.8,108,20,EDF,MW-18D,MW-18D
DOD100368800-IW131C,390,TDS,11/5/2014,MG/L,=,20,37.7140729,-120.9207073,MONITORING,,120,15,EDF,IW131C,IW131C
DOD100368800-IW131C,420,TDS,4/3/2015,MG/L,=,20,37.7140729,-120.9207073,MONITORING,,120,15,EDF,IW131C,IW131C
L10005824413-MW-28S,560,TDS,8/23/2016,MG/L,=,33,37.62406239,-120.8658056,MONITORING,83.6,84,20,EDF,MW-28S,MW-28S
L10005824413-MW-28S,360,TDS,11/8/2017,MG/L,=,20,37.62406239,-120.8658056,MONITORING,83.6,84,20,EDF,MW-28S,MW-28S
L10005824413-MW-28S,430,TDS,2/19/2018,MG/L,=,20,37.62406239,-120.8658056,MONITORING,83.6,84,20,EDF,MW-28S,MW-28S
T0609900215-VW-4,460,TDS,3/25/2008,MG/L,=,10,37.6669504,-120.975966,MONITORING,55.19,,,EDF,VW-4,VW-4
T0609900215-VW-4,480,TDS,5/24/2005,MG/L,=,10,37.6669504,-120.975966,MONITORING,55.19,,,EDF,VW-4,VW-4
SL205503019-W-13,2070,TDS,8/27/2007,MG/L,=,40,37.3779571,-120.6155549,MONITORING,86.5,65,20,EDF,W-13,W-13
DOD100368800-IW130B,210,TDS,4/3/2015,MG/L,=,20,37.7141687,-120.9207134,MONITORING,,90,15,EDF,IW130B,IW130B
DOD100368800-IW130B,280,TDS,12/2/2014,MG/L,=,20,37.7141687,-120.9207134,MONITORING,,90,15,EDF,IW130B,IW130B
SL185592927-MW-7D,720,TDS,2/24/2005,MG/L,=,1,37.2959326,-120.3869935,MONITORING,,70,20,EDF,MW-7D,MW-7D
L10005824413-MW-28D,84,TDS,5/15/2018,MG/L,=,6.7,37.6240463,-120.8658057,MONITORING,137.2,137.3,20,EDF,MW-28D,MW-28D
L10005824413-MW-28D,120,TDS,11/15/2016,MG/L,=,6.7,37.6240463,-120.8658057,MONITORING,137.2,137.3,20,EDF,MW-28D,MW-28D
L10005824413-MW-28D,180,TDS,8/18/2015,MG/L,=,10,37.6240463,-120.8658057,MONITORING,137.2,137.3,20,EDF,MW-28D,MW-28D
L10005824413-MW-21S,110,TDS,11/9/2011,MG/L,=,6.7,37.63065413,-120.8480594,MONITORING,78.83,65,20,EDF,MW-21S,MW-21S
L10005824413-MW-21S,160,TDS,5/4/2012,MG/L,=,10,37.63065413,-120.8480594,MONITORING,78.83,65,20,EDF,MW-21S,MW-21S
L10005824413-MW-21S,270,TDS,5/13/2014,MG/L,=,20,37.63065413,-120.8480594,MONITORING,78.83,65,20,EDF,MW-21S,MW-21S
L10005824413-MW-18S,140,TDS,11/13/2013,MG/L,=,6.7,37.63121883,-120.848266,MONITORING,88.26,68,20,EDF,MW-18S,MW-18S
L10005824413-MW-18S,330,TDS,6/5/2008,MG/L,=,10,37.63121883,-120.848266,MONITORING,88.26,68,20,EDF,MW-18S,MW-18S
L10005824413-MW-3D,540,TDS,5/23/2013,MG/L,=,33,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
L10005824413-MW-3D,300,TDS,8/21/2014,MG/L,=,20,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
L10005824413-MW-3D,470,TDS,11/15/2017,MG/L,=,20,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
L10005824413-MW-3D,490,TDS,5/18/2017,MG/L,=,33,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
L10005824413-MW-3D,570,TDS,6/5/2009,MG/L,=,33,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
L10005824413-MW-3D,580,TDS,5/18/2018,MG/L,=,33,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
L10005824413-MW-13S,330,TDS,11/9/2011,MG/L,=,20,37.62746809,-120.8481141,MONITORING,81.91,60,20,EDF,MW-13S,MW-13S
L10005824413-MW-11S,540,TDS,5/13/2015,MG/L,=,33,37.62294036,-120.8481705,MONITORING,80.33,55,20,EDF,MW-11S,MW-11S
L10005824413-MW-11S,570,TDS,11/15/2017,MG/L,=,33,37.62294036,-120.8481705,MONITORING,80.33,55,20,EDF,MW-11S,MW-11S
SL205012989-EU-3,880,TDS,5/8/2008,MG/L,=,50,37.738,-121.1216,MONITORING,,,,EDF,EU-3,EU-3
L10005824413-MW-4D,550,TDS,2/9/2012,MG/L,=,33,37.62277274,-120.8561756,MONITORING,52.84,,,EDF,MW-4D,MW-4D
L10005824413-MW-4D,520,TDS,11/11/2011,MG/L,=,33,37.62277274,-120.8561756,MONITORING,52.84,,,EDF,MW-4D,MW-4D
DOD100368800-IW127A',260,TDS,7/7/2015,MG/L,=,20,37.7188572,-120.9178619,MONITORING,,72,10,EDF,IW127A',IW127A'
DOD100368800-IW127A',1200,TDS,11/7/2014,MG/L,=,50,37.7188572,-120.9178619,MONITORING,,72,10,EDF,IW127A',IW127A'
T0609900215-VW-2,620,TDS,9/18/2007,MG/L,=,10,37.6666575,-120.9759477,MONITORING,56.38,,,EDF,VW-2,VW-2
L10005824413-MW-22S,130,TDS,11/30/2006,MG/L,=,6.7,37.62908591,-120.8480435,MONITORING,81.31,62,20,EDF,MW-22S,MW-22S
L10005824413-MW-22S,200,TDS,5/13/2014,MG/L,=,10,37.62908591,-120.8480435,MONITORING,81.31,62,20,EDF,MW-22S,MW-22S
L10005824413-MW-22S,260,TDS,10/2/2012,MG/L,=,20,37.62908591,-120.8480435,MONITORING,81.31,62,20,EDF,MW-22S,MW-22S
L10005824413-MW-21D,390,TDS,5/19/2010,MG/L,=,20,37.63065316,-120.8480597,MONITORING,116.69,109,10,EDF,MW-21D,MW-21D
L10005824413-MW-21D,440,TDS,5/4/2012,MG/L,=,20,37.63065316,-120.8480597,MONITORING,116.69,109,10,EDF,MW-21D,MW-21D
DOD100368800-IW137C,430,TDS,7/10/2015,MG/L,=,20,37.7136081,-120.9207062,MONITORING,,129,10,EDF,IW137C,IW137C
DOD100368800-IW137C,580,TDS,12/5/2014,MG/L,=,33,37.7136081,-120.9207062,MONITORING,,129,10,EDF,IW137C,IW137C
DOD100368800-IW137C,600,TDS,1/7/2015,MG/L,=,33,37.7136081,-120.9207062,MONITORING,,129,10,EDF,IW137C,IW137C
T0609900215-MW-1,400,TDS,12/27/2007,MG/L,=,10,37.6665482,-120.9759788,MONITORING,78.44,,,EDF,MW-1,MW-1
T0609900215-MW-1,470,TDS,3/24/2008,MG/L,=,10,37.6665482,-120.9759788,MONITORING,78.44,,,EDF,MW-1,MW-1
T0609900215-MW-1,640,TDS,5/24/2005,MG/L,=,10,37.6665482,-120.9759788,MONITORING,78.44,,,EDF,MW-1,MW-1
L10005824413-MW-26S,190,TDS,11/4/2014,MG/L,=,10,37.62829133,-120.8527742,MONITORING,87.06,87.2,20,EDF,MW-26S,MW-26S
L10005824413-MW-8S,410,TDS,11/6/2014,MG/L,=,20,37.62040208,-120.8568714,MONITORING,29.86,,,EDF,MW-8S,MW-8S
L10005824413-MW-8S,510,TDS,8/24/2016,MG/L,=,33,37.62040208,-120.8568714,MONITORING,29.86,,,EDF,MW-8S,MW-8S
L10005824413-MW-8S,520,TDS,2/10/2016,MG/L,=,33,37.62040208,-120.8568714,MONITORING,29.86,,,EDF,MW-8S,MW-8S
SL185742938-M-153,600,TDS,1/4/2012,MG/L,=,10,37.64867333,-120.9976936,MONITORING,65,45,20,EDF,M-153,M-153
T0609900215-VW-5,500,TDS,12/26/2007,MG/L,=,10,37.6668634,-120.9760816,MONITORING,55.5,,,EDF,VW-5,VW-5
L10005824413-MW-16S,480,TDS,5/24/2011,MG/L,=,33,37.62618433,-120.8467841,MONITORING,87.75,64,20,EDF,MW-16S,MW-16S
L10005824413-MW-16S,630,TDS,5/14/2018,MG/L,=,33,37.62618433,-120.8467841,MONITORING,87.75,64,20,EDF,MW-16S,MW-16S
L10005824413-MW-2S,1200,TDS,11/11/2011,MG/L,=,50,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
L10005824413-MW-2S,1400,TDS,2/19/2014,MG/L,=,50,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
L10005824413-MW-2S,1400,TDS,11/15/2017,MG/L,=,50,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
L10005824413-MW-2S,510,TDS,6/4/2009,MG/L,=,33,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
L10005824413-MW-2S,1300,TDS,2/9/2012,MG/L,=,50,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
L10005824413-MW-30D,71,TDS,5/14/2018,MG/L,=,6.7,37.61579301,-120.8656916,MONITORING,139.2,138.74,20,EDF,MW-30D,MW-30D
L10005824413-MW-30D,160,TDS,2/18/2014,MG/L,=,10,37.61579301,-120.8656916,MONITORING,139.2,138.74,20,EDF,MW-30D,MW-30D
L10005824413-MW-30D,74,TDS,2/19/2018,MG/L,=,6.7,37.61579301,-120.8656916,MONITORING,139.2,138.74,20,EDF,MW-30D,MW-30D
L10005824413-MW-30D,150,TDS,11/4/2014,MG/L,=,10,37.61579301,-120.8656916,MONITORING,139.2,138.74,20,EDF,MW-30D,MW-30D
L10005824413-MW-30D,330,TDS,2/17/2015,MG/L,=,20,37.61579301,-120.8656916,MONITORING,139.2,138.74,20,EDF,MW-30D,MW-30D
DOD100368800-MW118B,470,TDS,4/1/2015,MG/L,=,20,37.7140241,-120.9220684,MONITORING,,90,10,EDF,MW118B,MW118B
DOD100368800-MW118B,490,TDS,7/9/2015,MG/L,=,33,37.7140241,-120.9220684,MONITORING,,90,10,EDF,MW118B,MW118B
DOD100368800-MW118B,490,TDS,7/30/2014,MG/L,=,33,37.7140241,-120.9220684,MONITORING,,90,10,EDF,MW118B,MW118B
T0609900049-MW-4,788,TDS,10/2/2002,MG/L,=,10,37.6689337,-120.9942071,MONITORING,,,,EDF,MW-4,MW-4
T0609900287-MW-7,370,TDS,5/22/2006,MG/L,=,10,37.6895098,-121.0116064,MONITORING,,,,EDF,MW-7,MW-7
L10005824413-PZ-4,340,TDS,5/12/2016,MG/L,=,20,37.6295839,-120.8591392,MONITORING,26.9,,,EDF,PZ-4,PZ-4
T0609900249-MW-4,610,TDS,10/26/2005,MG/L,=,10,37.6771803,-120.9587527,MONITORING,,,,EDF,MW-4,MW-4
L10005824413-MW-9S,440,TDS,11/19/2015,MG/L,=,20,37.61877813,-120.8543737,MONITORING,32.55,12,20,EDF,MW-9S,MW-9S
L10005824413-MW-9S,550,TDS,11/29/2006,MG/L,=,33,37.61877813,-120.8543737,MONITORING,32.55,12,20,EDF,MW-9S,MW-9S
L10005824413-MW-9S,410,TDS,2/21/2013,MG/L,=,20,37.61877813,-120.8543737,MONITORING,32.55,12,20,EDF,MW-9S,MW-9S
L10005824413-MW-9S,410,TDS,2/18/2015,MG/L,=,20,37.61877813,-120.8543737,MONITORING,32.55,12,20,EDF,MW-9S,MW-9S
DOD100368800-MW126C,420,TDS,7/30/2014,MG/L,=,20,37.7142252,-120.9211558,MONITORING,,133,10,EDF,MW126C,MW126C
L10005824413-MW-17D,240,TDS,11/17/2016,MG/L,=,20,37.63090157,-120.8513039,MONITORING,118.8,98,20,EDF,MW-17D,MW-17D
L10005824413-MW-17D,330,TDS,12/2/2009,MG/L,=,20,37.63090157,-120.8513039,MONITORING,118.8,98,20,EDF,MW-17D,MW-17D
L10005824413-MW-17D,320,TDS,11/14/2017,MG/L,=,20,37.63090157,-120.8513039,MONITORING,118.8,98,20,EDF,MW-17D,MW-17D
DOD100368800-IW133B,280,TDS,11/6/2014,MG/L,=,20,37.7138722,-120.9207107,MONITORING,,91,15,EDF,IW133B,IW133B
DOD100368800-IW133B,300,TDS,12/2/2014,MG/L,=,20,37.7138722,-120.9207107,MONITORING,,91,15,EDF,IW133B,IW133B
DOD100368800-IW133B,330,TDS,1/6/2015,MG/L,=,20,37.7138722,-120.9207107,MONITORING,,91,15,EDF,IW133B,IW133B
SL205503019-W-12B,1070,TDS,1/17/2012,MG/L,=,13,37.3778019,-120.6154298,MONITORING,94.2,84,10,EDF,W-12B,W-12B
SL205503019-W-12B,1210,TDS,1/7/2010,MG/L,=,10,37.3778019,-120.6154298,MONITORING,94.2,84,10,EDF,W-12B,W-12B
SL205503019-W-12B,1670,TDS,6/29/2009,MG/L,=,10,37.3778019,-120.6154298,MONITORING,94.2,84,10,EDF,W-12B,W-12B
L10005824413-MW-26D,210,TDS,2/10/2016,MG/L,=,20,37.62830095,-120.8527976,MONITORING,126.69,127,20,EDF,MW-26D,MW-26D
L10005824413-MW-26D,330,TDS,11/13/2013,MG/L,=,20,37.62830095,-120.8527976,MONITORING,126.69,127,20,EDF,MW-26D,MW-26D
L10005824413-MW-26D,400,TDS,5/22/2013,MG/L,=,20,37.62830095,-120.8527976,MONITORING,126.69,127,20,EDF,MW-26D,MW-26D
L10005824413-MW-27S,130,TDS,2/8/2017,MG/L,=,6.7,37.62884706,-120.8608991,MONITORING,39.1,39.4,20,EDF,MW-27S,MW-27S
L10005824413-MW-27S,290,TDS,2/20/2018,MG/L,=,20,37.62884706,-120.8608991,MONITORING,39.1,39.4,20,EDF,MW-27S,MW-27S
L10005824413-MW-23S,700,TDS,11/18/2015,MG/L,=,33,37.6227706,-120.8577553,MONITORING,36.68,,,EDF,MW-23S,MW-23S
L10005824413-MW-23S,1100,TDS,11/13/2018,MG/L,=,50,37.6227706,-120.8577553,MONITORING,36.68,,,EDF,MW-23S,MW-23S
L10005824413-MW-23S,350,TDS,8/9/2017,MG/L,=,20,37.6227706,-120.8577553,MONITORING,36.68,,,EDF,MW-23S,MW-23S
