WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
3910005-038,10.9,AS,5/3/2011,UG/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,125,85,DHS,3910005-038,WELL NO. 21 - RAW TO CATF
3910005-038,11.4,AS,5/5/2015,UG/L,,UNK,37.8137793,-121.206464,MUNICIPAL,,125,85,DHS,3910005-038,WELL NO. 21 - RAW TO CATF
5010028-027,8.1,AS,4/9/2019,UG/L,,UNK,37.5819929,-120.968768,MUNICIPAL,,195,120,DHS,5010028-027,WELL 27 - RAW
5010028-027,9,AS,4/7/2010,UG/L,,UNK,37.5819929,-120.968768,MUNICIPAL,,195,120,DHS,5010028-027,WELL 27 - RAW
5010028-027,9.2,AS,10/8/2013,UG/L,,UNK,37.5819929,-120.968768,MUNICIPAL,,195,120,DHS,5010028-027,WELL 27 - RAW
5010028-027,9.9,AS,4/12/2017,UG/L,,UNK,37.5819929,-120.968768,MUNICIPAL,,195,120,DHS,5010028-027,WELL 27 - RAW
5010028-027,8.3,AS,7/10/2014,UG/L,,UNK,37.5819929,-120.968768,MUNICIPAL,,195,120,DHS,5010028-027,WELL 27 - RAW
2210002-004,11,AS,8/19/2002,UG/L,,UNK,37.4660997,-119.740672,MUNICIPAL,,0,10,DHS,2210002-004,WELL 03
2210002-004,5,AS,10/27/1989,UG/L,<,UNK,37.4660997,-119.740672,MUNICIPAL,,0,10,DHS,2210002-004,WELL 03
3910012-042,4.5,AS,10/30/2002,UG/L,,UNK,38.0455657,-121.325312,MUNICIPAL,,70,94,DHS,3910012-042,WELL 23 - OTTO - STANDBY
2410005-005,5.8,AS,7/2/2014,UG/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,93,DHS,2410005-005,WELL 05
2410005-005,8,AS,8/24/1994,UG/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,93,DHS,2410005-005,WELL 05
2410005-005,11,AS,3/31/1992,UG/L,,UNK,37.0604735,-120.84992,MUNICIPAL,,0,93,DHS,2410005-005,WELL 05
1000280-002,2,AS,7/30/2009,UG/L,<,UNK,37.0315002,-119.46336,MUNICIPAL,,0,0,DHS,1000280-002,WELL 02 - RAW
1000280-002,2,AS,11/15/2001,UG/L,<,UNK,37.0315002,-119.46336,MUNICIPAL,,0,0,DHS,1000280-002,WELL 02 - RAW
0500019-005,0,AS,7/1/2015,UG/L,<,UNK,38.1904322,-120.45376,MUNICIPAL,,0,0,DHS,0500019-005,WELL 05
0500019-005,2.2,AS,2/28/2008,UG/L,,UNK,38.1904322,-120.45376,MUNICIPAL,,0,0,DHS,0500019-005,WELL 05
0500019-005,2.1,AS,8/6/2003,UG/L,,UNK,38.1904322,-120.45376,MUNICIPAL,,0,0,DHS,0500019-005,WELL 05
2000775-002,8.2,AS,7/3/2008,UG/L,,UNK,37.2632866,-119.701056,MUNICIPAL,,0,0,DHS,2000775-002,SOURCE WELL 5
5000133-001,10,AS,9/2/2004,UG/L,,UNK,37.6689128,-121.048,MUNICIPAL,,215,50,DHS,5000133-001,WELL 01
2000849-001,6.6,AS,1/25/2011,UG/L,,UNK,37.3502065,-119.701056,MUNICIPAL,,0,10,DHS,2000849-001,SOURCE WELL 1
2400075-001,10.9,AS,12/9/2009,UG/L,,UNK,37.2343133,-120.334912,MUNICIPAL,,605,30,DHS,2400075-001,WELL #1 S.E. CORNER OF SCHOOL PROPERTY
2400075-001,26.6,AS,5/8/2008,UG/L,,UNK,37.2343133,-120.334912,MUNICIPAL,,605,30,DHS,2400075-001,WELL #1 S.E. CORNER OF SCHOOL PROPERTY
2400075-001,28.4,AS,12/27/2007,UG/L,,UNK,37.2343133,-120.334912,MUNICIPAL,,605,30,DHS,2400075-001,WELL #1 S.E. CORNER OF SCHOOL PROPERTY
5010028-014,5.4,AS,4/11/2013,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
5010028-014,5.4,AS,1/7/2014,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
5010028-014,5,AS,10/7/2014,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
5010028-014,5.1,AS,4/8/2015,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
5010028-014,5.2,AS,7/10/2014,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
5010028-014,5.8,AS,1/25/2017,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
5010028-014,5.9,AS,1/17/2018,UG/L,,UNK,37.6109662,-120.968768,MUNICIPAL,,160,40,DHS,5010028-014,WELL 14 - RAW
0900102-004,9.9,AS,7/23/2012,UG/L,,UNK,38.5670851,-120.84992,MUNICIPAL,,0,0,DHS,0900102-004,WELL 3 WEST OF RIVER
0900102-004,11,AS,9/24/2018,UG/L,,UNK,38.5670851,-120.84992,MUNICIPAL,,0,0,DHS,0900102-004,WELL 3 WEST OF RIVER
0900102-004,13,AS,10/18/2010,UG/L,,UNK,38.5670851,-120.84992,MUNICIPAL,,0,0,DHS,0900102-004,WELL 3 WEST OF RIVER
2010005-018,4.6,AS,6/3/2009,UG/L,,UNK,37.1763667,-119.780288,MUNICIPAL,,0,100,DHS,2010005-018,WELL 37A - RAW
1010017-001,0,AS,3/12/2018,UG/L,<,UNK,37.0604735,-119.344512,MUNICIPAL,,0,10,DHS,1010017-001,WELL R-1 - RAW
1010017-001,0,AS,3/15/2007,UG/L,<,UNK,37.0604735,-119.344512,MUNICIPAL,,0,10,DHS,1010017-001,WELL R-1 - RAW
3901194-001,8,AS,1/26/2012,UG/L,,UNK,37.9006992,-121.285696,MUNICIPAL,,0,0,DHS,3901194-001,WELL
3901194-001,8,AS,2/12/2018,UG/L,,UNK,37.9006992,-121.285696,MUNICIPAL,,0,0,DHS,3901194-001,WELL
