WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
03S07E13A001M,7.6,PH,8/16/1959,PH UNITS,=,UNK,37.6777,-121.1447,UNK,,,,DWR,03S07E13A001M,03S07E13A001M
03S07E13A001M,8.2,PH,8/9/1966,PH UNITS,=,UNK,37.6777,-121.1447,UNK,,,,DWR,03S07E13A001M,03S07E13A001M
03S09E22N001M,7.8,PH,5/21/1975,PH UNITS,=,UNK,37.6549,-120.971,UNK,,,,DWR,03S09E22N001M,03S09E22N001M
02S10E11G001M,7.2,PH,7/8/1964,PH UNITS,=,UNK,37.7771,-120.8353,UNK,,,,DWR,02S10E11G001M,02S10E11G001M
03S09E28M001M,7.7,PH,4/19/1956,PH UNITS,=,UNK,37.643,-120.9905,UNK,,,,DWR,03S09E28M001M,03S09E28M001M
03S09E28M001M,7.7,PH,12/12/1974,PH UNITS,=,UNK,37.643,-120.9905,UNK,,,,DWR,03S09E28M001M,03S09E28M001M
03S09E19J001M,7.2,PH,5/21/1964,PH UNITS,=,UNK,37.6583,-121.0141,UNK,,,,DWR,03S09E19J001M,03S09E19J001M
06S13E32N002M,7.1,PH,3/11/1969,PH UNITS,=,UNK,37.3617,-120.5754,UNK,,,,DWR,06S13E32N002M,06S13E32N002M
06S13E32N002M,7.6,PH,11/29/1962,PH UNITS,=,UNK,37.3617,-120.5754,UNK,,,,DWR,06S13E32N002M,06S13E32N002M
06S13E32N002M,8.3,PH,6/24/1965,PH UNITS,=,UNK,37.3617,-120.5754,UNK,,,,DWR,06S13E32N002M,06S13E32N002M
03S09E17P001M,7.1,PH,4/19/1956,PH UNITS,=,UNK,37.6694,-121.0063,UNK,,,,DWR,03S09E17P001M,03S09E17P001M
07S15E18K001M,8,PH,7/12/1961,PH UNITS,=,UNK,37.3222,-120.3671,UNK,,,,DWR,07S15E18K001M,07S15E18K001M
07S15E18K001M,7.6,PH,9/12/1958,PH UNITS,=,UNK,37.3222,-120.3671,UNK,,,,DWR,07S15E18K001M,07S15E18K001M
03S09E03D001M,7.4,PH,8/11/1964,PH UNITS,=,UNK,37.7083,-120.9741,UNK,650,96,454,DWR,03S09E03D001M,03S09E03D001M
12S20E04B001M,8.2,PH,7/22/1976,PH UNITS,=,UNK,36.9229,-119.794,UNK,,,,DWR,12S20E04B001M,12S20E04B001M
