WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
DOD100368800-IW131B,0,CR6,1/5/2015,UG/L,ND,0.2,37.7140731,-120.9206853,MONITORING,,85,20,EDF,IW131B,IW131B
T0609900215-MW-4,0,CR6,8/19/2010,UG/L,ND,0.3,37.6664539,-120.9762149,MONITORING,88.52,,,EDF,MW-4,MW-4
SL0609961044-MW-8,2.3,CR6,8/8/2011,UG/L,=,0.5,37.73092588,-120.9340017,MONITORING,,,,EDF,MW-8,MW-8
SL0609961044-MW-8,2.42,CR6,5/28/2009,UG/L,=,0.5,37.73092588,-120.9340017,MONITORING,,,,EDF,MW-8,MW-8
SL0604710326-S45-D-3,4.6,CR6,4/24/2018,UG/L,=,0.2,37.2945691,-120.4578751,MONITORING,,100,20,EDF,S45-D-3,S45-D-3
SL0604710326-S45-D-3,5,CR6,1/23/2017,UG/L,=,0.2,37.2945691,-120.4578751,MONITORING,,100,20,EDF,S45-D-3,S45-D-3
L10005824413-MW-18S,1.8,CR6,11/15/2007,UG/L,=,2,37.63121883,-120.848266,MONITORING,88.26,68,20,EDF,MW-18S,MW-18S
L10005824413-MW-3D,2.3,CR6,6/7/2008,UG/L,=,2,37.62532128,-120.8553199,MONITORING,85.32,,,EDF,MW-3D,MW-3D
DOD100368800-PT02,0.093,CR6,12/7/2007,UG/L,=,0.2,37.7139179,-120.9212297,MONITORING,,92,10,EDF,PT02,PT02
DOD100368800-PT02,50,CR6,12/8/2007,UG/L,=,0.2,37.7139179,-120.9212297,MONITORING,,92,10,EDF,PT02,PT02
DOD100368800-MW124A',46,CR6,4/17/2018,UG/L,=,0.2,37.7189117,-120.9182673,MONITORING,,,,EDF,MW124A',MW124A'
DOD100368800-MW124A',110,CR6,12/16/2014,UG/L,=,1,37.7189117,-120.9182673,MONITORING,,,,EDF,MW124A',MW124A'
SL0604710326-S45-D-6,5.7,CR6,4/25/2018,UG/L,=,0.2,37.295052,-120.456835,MONITORING,,100,20,EDF,S45-D-6,S45-D-6
T10000009029-MW-1R,2.78,CR6,2/24/2015,UG/L,=,0.5,37.73083866,-120.9346297,MONITORING,,75,20,EDF,MW-1R,MW-1R
T10000009029-MW-1R,2.9,CR6,10/23/2017,UG/L,=,0.5,37.73083866,-120.9346297,MONITORING,,75,20,EDF,MW-1R,MW-1R
T10000009029-MW-1R,3.19,CR6,9/13/2016,UG/L,=,0.5,37.73083866,-120.9346297,MONITORING,,75,20,EDF,MW-1R,MW-1R
L10005824413-MW-11S,0.92,CR6,11/19/2008,UG/L,=,2,37.62294036,-120.8481705,MONITORING,80.33,55,20,EDF,MW-11S,MW-11S
T10000009029-MW-4R,89.4,CR6,5/4/2011,UG/L,=,0.5,37.73032793,-120.9341073,MONITORING,,81.5,20,EDF,MW-4R,MW-4R
T10000009029-MW-4R,3.94,CR6,3/15/2016,UG/L,=,0.5,37.73032793,-120.9341073,MONITORING,,81.5,20,EDF,MW-4R,MW-4R
L10005824413-MW-4D,0.93,CR6,11/20/2008,UG/L,=,2,37.62277274,-120.8561756,MONITORING,52.84,,,EDF,MW-4D,MW-4D
L10005824413-MW-4D,1.7,CR6,5/10/2007,UG/L,=,2,37.62277274,-120.8561756,MONITORING,52.84,,,EDF,MW-4D,MW-4D
SL0609961044-MW-4C,4.33,CR6,5/29/2008,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
SL0609961044-MW-4C,4.6,CR6,11/28/2018,UG/L,=,0.02,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
SL0609961044-MW-4C,5.59,CR6,5/3/2010,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
SL0609961044-MW-4C,9.1,CR6,5/28/2009,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
SL0609961044-MW-4C,21.2,CR6,11/30/2009,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
SL0609961044-MW-4C,21.6,CR6,10/23/2017,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
SL0609961044-MW-4C,21.6,CR6,8/8/2011,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,,,EDF,MW-4C,MW-4C
DOD100368800-IW127A',0.07,CR6,1/6/2015,UG/L,=,0.2,37.7188572,-120.9178619,MONITORING,,72,10,EDF,IW127A',IW127A'
DOD100368800-IW127A',5.3,CR6,7/30/2014,UG/L,=,0.2,37.7188572,-120.9178619,MONITORING,,72,10,EDF,IW127A',IW127A'
DOD100368800-IW127A',0,CR6,10/13/2014,UG/L,ND,1,37.7188572,-120.9178619,MONITORING,,72,10,EDF,IW127A',IW127A'
T0609900215-VW-2,0,CR6,12/19/2006,UG/L,ND,0.2,37.6666575,-120.9759477,MONITORING,56.38,,,EDF,VW-2,VW-2
L10005824413-MW-22S,0,CR6,11/30/2006,UG/L,ND,2,37.62908591,-120.8480435,MONITORING,81.31,62,20,EDF,MW-22S,MW-22S
L10005824413-MW-21D,1.1,CR6,5/11/2007,UG/L,=,2,37.63065316,-120.8480597,MONITORING,116.69,109,10,EDF,MW-21D,MW-21D
T0609900422-MW-11,0,CR6,9/21/2006,UG/L,ND,0.5,37.6815556,-120.9937737,MONITORING,35.85,,,EDF,MW-11,MW-11
T0609900422-MW-11,0.82,CR6,12/4/2006,UG/L,=,0.5,37.6815556,-120.9937737,MONITORING,35.85,,,EDF,MW-11,MW-11
T0604700176-MW-16,19,CR6,2/27/2008,UG/L,=,1,37.3044788,-120.4903183,MONITORING,,,,EDF,MW-16,MW-16
T0609900215-MW-1,0,CR6,9/18/2007,UG/L,ND,0.2,37.6665482,-120.9759788,MONITORING,78.44,,,EDF,MW-1,MW-1
T0609900215-MW-1,0,CR6,12/27/2007,UG/L,ND,0.2,37.6665482,-120.9759788,MONITORING,78.44,,,EDF,MW-1,MW-1
L10005824413-MW-8S,0,CR6,12/1/2006,UG/L,ND,2,37.62040208,-120.8568714,MONITORING,29.86,,,EDF,MW-8S,MW-8S
SL0609961044-MW-13A,3.19,CR6,11/30/2009,UG/L,=,0.5,37.73252126,-120.9320669,MONITORING,,,,EDF,MW-13A,MW-13A
DOD100368800-MW125C,3.6,CR6,7/29/2014,UG/L,=,0.2,37.7136622,-120.9211485,MONITORING,,120,20,EDF,MW125C,MW125C
DOD100368800-MW125C,3.6,CR6,7/9/2015,UG/L,=,0.2,37.7136622,-120.9211485,MONITORING,,120,20,EDF,MW125C,MW125C
DOD100368800-MW125C,1.5,CR6,9/14/2017,UG/L,=,0.2,37.7136622,-120.9211485,MONITORING,,120,20,EDF,MW125C,MW125C
T0609900215-MW-11,3.8,CR6,5/24/2005,UG/L,=,0.2,37.6665562,-120.9759457,MONITORING,142.27,,,EDF,MW-11,MW-11
DOD100368800-IW133A',0,CR6,11/6/2014,UG/L,ND,1,37.7139013,-120.920708,MONITORING,,67,15,EDF,IW133A',IW133A'
T10000009029-MW-20,3.65,CR6,3/15/2017,UG/L,=,0.5,37.730934,-120.934739,MONITORING,,95,15,EDF,MW-20,MW-20
T10000009029-MW-20,3.71,CR6,9/13/2016,UG/L,=,0.5,37.730934,-120.934739,MONITORING,,95,15,EDF,MW-20,MW-20
SL0609961044-MW-4,94.1,CR6,2/29/2008,UG/L,=,0.5,37.73034679,-120.934144,MONITORING,,,,EDF,MW-4,MW-4
SL0609961044-MW-4,200,CR6,11/29/2006,UG/L,=,0.01,37.73034679,-120.934144,MONITORING,,,,EDF,MW-4,MW-4
SL0609961044-MW-0,33.2,CR6,5/28/2009,UG/L,=,0.5,37.73217412,-120.9336338,MONITORING,,,,EDF,MW-0,MW-0
T0609900422-MW-10D,15,CR6,9/21/2006,UG/L,=,0.5,37.6811147,-120.9937672,MONITORING,54.15,,,EDF,MW-10D,MW-10D
T0609900422-MW-9,1.1,CR6,3/21/2007,UG/L,=,0.5,37.6812659,-120.9935173,MONITORING,37.9,,,EDF,MW-9,MW-9
T0609900422-MW-9,2.9,CR6,9/22/2005,UG/L,=,0.5,37.6812659,-120.9935173,MONITORING,37.9,,,EDF,MW-9,MW-9
SL0604710326-S45-I-1,4.8,CR6,1/29/2014,UG/L,=,0.2,37.2950051,-120.4567609,MONITORING,,75,10,EDF,S45-I-1,S45-I-1
DOD100368800-MW122B,0.71,CR6,4/19/2016,UG/L,=,0.0005,37.7136573,-120.929953,MONITORING,,103,15,EDF,MW122B,MW122B
SL0609961044-MW-12B,5.18,CR6,6/12/2018,UG/L,=,0.5,37.729154,-120.932166,MONITORING,,,,EDF,MW-12B,MW-12B
L10005824413-MW-2S,2.5,CR6,5/10/2007,UG/L,=,2,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
L10005824413-MW-2S,3.2,CR6,11/29/2006,UG/L,=,2,37.61981547,-120.8524631,MONITORING,57.21,,,EDF,MW-2S,MW-2S
DOD100368800-MW118B,19,CR6,4/19/2016,UG/L,=,0.0005,37.7140241,-120.9220684,MONITORING,,90,10,EDF,MW118B,MW118B
DOD100368800-MW119A',3.9,CR6,5/15/2013,UG/L,=,0.2,37.7164841,-120.9206045,MONITORING,,80,10,EDF,MW119A',MW119A'
T10000009029-MW-4C,4.18,CR6,5/28/2015,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,135,5,EDF,MW-4C,MW-4C
T10000009029-MW-4C,4.35,CR6,8/14/2013,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,135,5,EDF,MW-4C,MW-4C
T10000009029-MW-4C,5.1,CR6,6/13/2018,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,135,5,EDF,MW-4C,MW-4C
T10000009029-MW-4C,5.14,CR6,9/16/2015,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,135,5,EDF,MW-4C,MW-4C
T10000009029-MW-4C,5.98,CR6,11/14/2011,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,135,5,EDF,MW-4C,MW-4C
T10000009029-MW-4C,21.2,CR6,7/25/2017,UG/L,=,0.5,37.73043638,-120.9341163,MONITORING,,135,5,EDF,MW-4C,MW-4C
SL0604710326-S45-I-3,2.9,CR6,1/29/2014,UG/L,=,0.2,37.2945988,-120.4578741,MONITORING,,75,10,EDF,S45-I-3,S45-I-3
SL0604710326-S45-I-3,3.5,CR6,8/6/2013,UG/L,=,0.2,37.2945988,-120.4578741,MONITORING,,75,10,EDF,S45-I-3,S45-I-3
DOD100368800-PT01,0,CR6,12/11/2007,UG/L,ND,0.2,37.7139221,-120.9211461,MONITORING,,92,10,EDF,PT01,PT01
T0609900249-MW-4,0.42,CR6,11/1/2006,UG/L,=,0.2,37.6771803,-120.9587527,MONITORING,,,,EDF,MW-4,MW-4
DOD100368800-MW143A',440,CR6,11/7/2017,UG/L,=,4,37.7133243,-120.9211538,MONITORING,,68,20,EDF,MW143A',MW143A'
DOD100368800-MW143A',450,CR6,11/21/2017,UG/L,=,2,37.7133243,-120.9211538,MONITORING,,68,20,EDF,MW143A',MW143A'
SL0604710326-S45-D-2,5.4,CR6,1/28/2014,UG/L,=,0.2,37.2958251,-120.4576837,MONITORING,,94,20,EDF,S45-D-2,S45-D-2
DOD100368800-MW122C,1,CR6,11/16/2016,UG/L,=,1,37.7136571,-120.9299161,MONITORING,,122,10,EDF,MW122C,MW122C
DOD100368800-MW126C,3.5,CR6,11/4/2014,UG/L,=,0.2,37.7142252,-120.9211558,MONITORING,,133,10,EDF,MW126C,MW126C
DOD100368800-MW126C,3.5,CR6,7/30/2014,UG/L,=,0.2,37.7142252,-120.9211558,MONITORING,,133,10,EDF,MW126C,MW126C
DOD100368800-MW126C,0.24,CR6,11/8/2017,UG/L,=,0.2,37.7142252,-120.9211558,MONITORING,,133,10,EDF,MW126C,MW126C
DOD100368800-MW126C,0.3,CR6,1/29/2018,UG/L,=,0.2,37.7142252,-120.9211558,MONITORING,,133,10,EDF,MW126C,MW126C
T0609900422-MW-13,0.95,CR6,9/21/2006,UG/L,=,0.5,37.6812742,-120.9937578,MONITORING,42.44,,,EDF,MW-13,MW-13
T0609900422-MW-13,0.97,CR6,12/21/2005,UG/L,=,0.5,37.6812742,-120.9937578,MONITORING,42.44,,,EDF,MW-13,MW-13
T0609900422-MW-13,4.6,CR6,9/22/2005,UG/L,=,0.5,37.6812742,-120.9937578,MONITORING,42.44,,,EDF,MW-13,MW-13
L10005824413-MW-17D,2,CR6,5/10/2007,UG/L,=,2,37.63090157,-120.8513039,MONITORING,118.8,98,20,EDF,MW-17D,MW-17D
L10005824413-MW-17D,2.8,CR6,11/29/2006,UG/L,=,2,37.63090157,-120.8513039,MONITORING,118.8,98,20,EDF,MW-17D,MW-17D
DOD100368800-IW133B,0.38,CR6,11/6/2014,UG/L,=,1,37.7138722,-120.9207107,MONITORING,,91,15,EDF,IW133B,IW133B
DOD100368800-IW133B,15,CR6,7/29/2014,UG/L,=,0.2,37.7138722,-120.9207107,MONITORING,,91,15,EDF,IW133B,IW133B
DOD100368800-IW133B,0,CR6,12/2/2014,UG/L,ND,0.2,37.7138722,-120.9207107,MONITORING,,91,15,EDF,IW133B,IW133B
SL0609961044-MW-7,0,CR6,8/28/2007,UG/L,ND,0.05,37.73092604,-120.9346755,MONITORING,,,,EDF,MW-7,MW-7
L10005824413-MW-23S,0,CR6,6/4/2008,UG/L,ND,2,37.6227706,-120.8577553,MONITORING,36.68,,,EDF,MW-23S,MW-23S
DOD100368800-IW135C,3.5,CR6,7/31/2014,UG/L,=,0.2,37.7137703,-120.9207078,MONITORING,,123,10,EDF,IW135C,IW135C
T10000009029-MW-7R,3.44,CR6,3/14/2012,UG/L,=,0.5,37.73092738,-120.9347014,MONITORING,,81.5,25,EDF,MW-7R,MW-7R
T10000009029-MW-7R,3.99,CR6,3/14/2012,UG/L,=,0.5,37.73092738,-120.9347014,MONITORING,,81.5,25,EDF,MW-7R,MW-7R
SL186102968-7MW-9,5.1,CR6,2/18/2014,UG/L,=,1,37.9977945,-121.7088098,MONITORING,,12,10,EDF,7MW-9,7MW-9
SL186102968-7MW-9,6.6,CR6,8/11/2015,UG/L,=,1,37.9977945,-121.7088098,MONITORING,,12,10,EDF,7MW-9,7MW-9
T0609900423-MW-16D,4.8,CR6,4/27/2007,UG/L,=,0.5,37.6669602,-121.0292083,MONITORING,,80,5,EDF,MW-16D,MW-16D
T0604700350-MW-55,59,CR6,12/11/2018,UG/L,=,2,37.0647144,-120.8554961,MONITORING,34.75,,,EDF,MW-55,MW-55
T0604700350-MW-55,58,CR6,6/20/2018,UG/L,=,2,37.0647144,-120.8554961,MONITORING,34.75,,,EDF,MW-55,MW-55
T0604700350-MW-55,54,CR6,12/12/2017,UG/L,=,4,37.0647144,-120.8554961,MONITORING,34.75,,,EDF,MW-55,MW-55
T0604700338-MW-6,0,CR6,12/7/2011,UG/L,ND,0.2,37.4081177,-120.7597032,MONITORING,,,,EDF,MW-6,MW-6
T0604700338-MW-6,0,CR6,6/5/2012,UG/L,ND,0.2,37.4081177,-120.7597032,MONITORING,,,,EDF,MW-6,MW-6
T0610900008-SW-2,0,CR6,1/11/2010,UG/L,ND,0.2,37.9909418,-120.3846218,MONITORING,,14,10,EDF,SW-2,SW-2
T0610900008-SW-2,0,CR6,11/4/2009,UG/L,ND,0.2,37.9909418,-120.3846218,MONITORING,,14,10,EDF,SW-2,SW-2
T0610900008-SW-2,0,CR6,9/23/2010,UG/L,ND,0.2,37.9909418,-120.3846218,MONITORING,,14,10,EDF,SW-2,SW-2
T0610900008-SW-2,0,CR6,11/27/2012,UG/L,ND,0.2,37.9909418,-120.3846218,MONITORING,,14,10,EDF,SW-2,SW-2
T0610900008-SW-2,0,CR6,5/10/2012,UG/L,ND,0.2,37.9909418,-120.3846218,MONITORING,,14,10,EDF,SW-2,SW-2
T0610900008-SW-2,0.42,CR6,11/17/2011,UG/L,=,0.2,37.9909418,-120.3846218,MONITORING,,14,10,EDF,SW-2,SW-2
L10008827999-8106-A,1.8,CR6,3/31/2010,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,2,CR6,3/19/2013,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,2.4,CR6,8/2/2013,UG/L,=,0.2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,2.6,CR6,2/4/2008,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,2.6,CR6,11/19/2013,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,2.9,CR6,5/11/2011,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,3.7,CR6,2/23/2005,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
L10008827999-8106-A,3.8,CR6,11/5/2007,UG/L,=,2,37.8774306,-121.1655357,MONITORING,,50,50,EDF,8106-A,8106-A
T0604300075-AS-2D,0,CR6,1/17/2007,UG/L,ND,0.2,37.7106895,-120.1969456,MONITORING,34.86,,,EDF,AS-2D,AS-2D
T0607700717-MW-3R,0,CR6,5/8/2018,UG/L,ND,0.4,37.9375083,-121.2945714,MONITORING,29.6,,,EDF,MW-3R,MW-3R
T0607700717-MW-3R,0,CR6,1/18/2019,UG/L,ND,1,37.9375083,-121.2945714,MONITORING,29.6,,,EDF,MW-3R,MW-3R
L10008827999-MW-3,2.4,CR6,4/25/2012,UG/L,=,2,37.8774541,-121.1859984,MONITORING,,48,20,EDF,MW-3,MW-3
L10008827999-MW-3,0.72,CR6,2/4/2014,UG/L,=,2,37.8774541,-121.1859984,MONITORING,,48,20,EDF,MW-3,MW-3
L10008827999-MW-3,5.5,CR6,8/12/2009,UG/L,=,2,37.8774541,-121.1859984,MONITORING,,48,20,EDF,MW-3,MW-3
L10008827999-MW-3,9.9,CR6,1/31/2006,UG/L,=,2,37.8774541,-121.1859984,MONITORING,,48,20,EDF,MW-3,MW-3
T0607700523-MW10,0,CR6,7/5/2012,UG/L,ND,0.2,37.9599607,-121.2855685,MONITORING,,60,10,EDF,MW10,MW10
SLT5SM023585-MW-3,0,CR6,3/9/2010,UG/L,ND,1,37.930923,-121.4368772,MONITORING,22.8,,,EDF,MW-3,MW-3
SLT5SM023585-MW-3,0,CR6,5/26/2011,UG/L,ND,1,37.930923,-121.4368772,MONITORING,22.8,,,EDF,MW-3,MW-3
SLT5SM023585-MW-5,0,CR6,9/7/2011,UG/L,ND,1,37.9319665,-121.4364703,MONITORING,22.9,,,EDF,MW-5,MW-5
L10008827999-MW-24,0,CR6,2/23/2011,UG/L,ND,0.01,37.869544,-121.2008779,MONITORING,,44,20,EDF,MW-24,MW-24
L10008827999-MW-24,3.7,CR6,2/7/2008,UG/L,=,2,37.869544,-121.2008779,MONITORING,,44,20,EDF,MW-24,MW-24
L10008827999-MW-24,3.9,CR6,11/27/2012,UG/L,=,2,37.869544,-121.2008779,MONITORING,,44,20,EDF,MW-24,MW-24
L10008827999-MW-24,5.6,CR6,5/10/2011,UG/L,=,2,37.869544,-121.2008779,MONITORING,,44,20,EDF,MW-24,MW-24
T0607700019-MW7,0,CR6,8/18/2005,UG/L,ND,0.5,37.9863415,-121.3204877,MONITORING,,10,22,EDF,MW7,MW7
T0610900017-MW-4D,0,CR6,6/15/2006,UG/L,ND,1,37.9775655,-120.3801742,MONITORING,,,,EDF,MW-4D,MW-4D
T0609900383-MW-4,25.7,CR6,8/15/2007,UG/L,=,0.5,37.5213966,-120.8475001,MONITORING,,,,EDF,MW-4,MW-4
T0609916533-MW-2,3.6,CR6,5/5/2009,UG/L,=,0.5,37.49091102,-120.8676785,MONITORING,,5,15,EDF,MW-2,MW-2
T0601300676-MW-26,10,CR6,11/17/2017,UG/L,=,0.5,38.0061679,-121.8343722,MONITORING,,,,EDF,MW-26,MW-26
T0604700350-MW-42B,47,CR6,5/24/2007,UG/L,=,2,37.0660894,-120.8533055,MONITORING,39.5,,,EDF,MW-42B,MW-42B
T0604700350-MW-42B,47,CR6,11/28/2007,UG/L,=,2,37.0660894,-120.8533055,MONITORING,39.5,,,EDF,MW-42B,MW-42B
T0607700794-OW-2,0,CR6,12/29/2011,UG/L,ND,0.2,37.9356499,-121.3046781,MONITORING,,,,EDF,OW-2,OW-2
T0607700794-OW-2,0,CR6,6/18/2014,UG/L,ND,0.2,37.9356499,-121.3046781,MONITORING,,,,EDF,OW-2,OW-2
T0607700794-OW-2,0,CR6,5/26/2017,UG/L,ND,0.2,37.9356499,-121.3046781,MONITORING,,,,EDF,OW-2,OW-2
T0607700794-OW-2,0.072,CR6,11/28/2011,UG/L,=,0.2,37.9356499,-121.3046781,MONITORING,,,,EDF,OW-2,OW-2
T0609900423-MW-21S,5.7,CR6,8/5/2008,UG/L,=,1,37.6667843,-121.02931,MONITORING,,25,15,EDF,MW-21S,MW-21S
T0609900423-MW-21S,6.5,CR6,10/10/2008,UG/L,=,1,37.6667843,-121.02931,MONITORING,,25,15,EDF,MW-21S,MW-21S
T0609900423-MW-21S,10,CR6,2/24/2010,UG/L,=,1,37.6667843,-121.02931,MONITORING,,25,15,EDF,MW-21S,MW-21S
T0609900423-MW-21S,15,CR6,9/23/2010,UG/L,=,1,37.6667843,-121.02931,MONITORING,,25,15,EDF,MW-21S,MW-21S
T0603900196-MW-4,0,CR6,9/21/2016,UG/L,ND,0.05,37.3313838,-119.6546282,MONITORING,28.95,14,20,EDF,MW-4,MW-4
T0603900196-MW-4,0.048,CR6,3/26/2015,UG/L,=,0.2,37.3313838,-119.6546282,MONITORING,28.95,14,20,EDF,MW-4,MW-4
T0609900001-MW-12,0,CR6,12/20/2004,UG/L,ND,0.005,37.6366396,-121.0009264,MONITORING,,,,EDF,MW-12,MW-12
T0603900002-CMW-1,0,CR6,5/7/2007,UG/L,ND,50,37.3316603,-119.6536942,MONITORING,33.26,,,EDF,CMW-1,CMW-1
T0609900423-MW-8,0.62,CR6,3/15/2006,UG/L,=,0.5,37.6669104,-121.0302883,MONITORING,,15,20,EDF,MW-8,MW-8
T0609900057-MW-7,0,CR6,11/10/2008,UG/L,ND,0.2,37.4933,-120.9943707,MONITORING,,,,EDF,MW-7,MW-7
T0609900057-MW-7,0,CR6,9/26/2006,UG/L,ND,1,37.4933,-120.9943707,MONITORING,,,,EDF,MW-7,MW-7
L10008827999-MW-15,3,CR6,11/3/2011,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,3.1,CR6,11/14/2005,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,1.4,CR6,11/27/2012,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,2,CR6,1/31/2006,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,2,CR6,8/1/2013,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,2.5,CR6,11/13/2008,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,3.9,CR6,5/6/2009,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,4.9,CR6,8/14/2007,UG/L,=,0.2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-15,5.6,CR6,5/10/2011,UG/L,=,2,37.8774491,-121.1853208,MONITORING,,61,20,EDF,MW-15,MW-15
L10008827999-MW-1,1.4,CR6,2/22/2005,UG/L,=,2,37.8774569,-121.1847894,MONITORING,,48,20,EDF,MW-1,MW-1
L10008827999-MW-1,4.7,CR6,4/25/2012,UG/L,=,2,37.8774569,-121.1847894,MONITORING,,48,20,EDF,MW-1,MW-1
L10008827999-MW-1,11,CR6,8/12/2008,UG/L,=,2,37.8774569,-121.1847894,MONITORING,,48,20,EDF,MW-1,MW-1
T0609900001-MW-107,24.7,CR6,2/4/2009,UG/L,=,1,37.6364173,-121.0006328,MONITORING,,,,EDF,MW-107,MW-107
T0609900001-MW-107,40,CR6,10/22/2008,UG/L,=,1,37.6364173,-121.0006328,MONITORING,,,,EDF,MW-107,MW-107
T0607700046-VW-3,0,CR6,11/29/2011,UG/L,ND,0.2,37.9297158,-121.22857,MONITORING,,,,EDF,VW-3,VW-3
T0607700793-MW-9,0.37,CR6,8/26/2005,UG/L,=,0.2,37.7936418,-121.216678,MONITORING,,,,EDF,MW-9,MW-9
T0609900423-MW-13M,15,CR6,5/24/2006,UG/L,=,5,37.6673054,-121.0291994,MONITORING,,65,5,EDF,MW-13M,MW-13M
T0604751637-MW-9,0,CR6,2/20/2007,UG/L,ND,10,36.9857175,-120.6348255,MONITORING,24.99,,,EDF,MW-9,MW-9
T0609900145-DPE-1,0,CR6,8/16/2010,UG/L,ND,2,37.5025967,-120.8553738,MONITORING,,20,15,EDF,DPE-1,DPE-1
T0609900319-MW-5,3.6,CR6,10/12/2007,UG/L,=,0.2,37.4987582,-120.8737714,MONITORING,,,,EDF,MW-5,MW-5
T0609900423-MW-21M,8.9,CR6,12/22/2009,UG/L,=,1.2,37.6667687,-121.0292905,MONITORING,,59,5,EDF,MW-21M,MW-21M
T0609900423-MW-21M,16,CR6,5/18/2010,UG/L,=,1,37.6667687,-121.0292905,MONITORING,,59,5,EDF,MW-21M,MW-21M
T0607700325-MW-8,4.3,CR6,3/7/2018,UG/L,=,0.2,37.9498662,-121.2550665,MONITORING,63.54,,,EDF,MW-8,MW-8
T0607700325-MW-8,14.6,CR6,10/3/2007,UG/L,=,1,37.9498662,-121.2550665,MONITORING,63.54,,,EDF,MW-8,MW-8
T0607700822-MW-4,0,CR6,3/23/2011,UG/L,ND,2,37.8119866,-121.2833709,MONITORING,27.74,,,EDF,MW-4,MW-4
T0604700350-MW-28A,12,CR6,12/29/2011,UG/L,=,2,37.0657317,-120.8538633,MONITORING,24.94,,,EDF,MW-28A,MW-28A
T0609900191-MW-6,0,CR6,9/20/2006,UG/L,ND,0.2,37.4995914,-120.839427,MONITORING,,,,EDF,MW-6,MW-6
T0610900008-SW-5,0,CR6,10/21/2010,UG/L,ND,0.2,37.9907954,-120.3846442,MONITORING,,10,20,EDF,SW-5,SW-5
T0610900008-SW-5,0,CR6,5/13/2010,UG/L,ND,0.2,37.9907954,-120.3846442,MONITORING,,10,20,EDF,SW-5,SW-5
T0610900008-SW-5,0,CR6,11/27/2012,UG/L,ND,0.2,37.9907954,-120.3846442,MONITORING,,10,20,EDF,SW-5,SW-5
T0610900008-SW-5,0,CR6,9/23/2010,UG/L,ND,0.2,37.9907954,-120.3846442,MONITORING,,10,20,EDF,SW-5,SW-5
T0610900008-SW-5,0,CR6,10/21/2009,UG/L,ND,0.2,37.9907954,-120.3846442,MONITORING,,10,20,EDF,SW-5,SW-5
T0610900008-SW-5,0,CR6,3/18/2010,UG/L,ND,0.2,37.9907954,-120.3846442,MONITORING,,10,20,EDF,SW-5,SW-5
SL185552923-MW-22,0,CR6,5/18/2005,UG/L,ND,0.005,37.7133024,-121.4262716,MONITORING,,,,EDF,MW-22,MW-22
