WELL ID,RESULTS,CHEMICAL,DATE,UNITS,QUALIFER,RL,LATITUDE,LONGITUDE,WELL TYPE,WELL DEPTH (FT),TOP OF SCREEN (FT),SCREEN LENGTH (FT),SOURCE,SOURCE NAME,OTHER NAMES
5000179-003,10,MG,8/17/2009,MG/L,,UNK,37.7558327,-120.84992,MUNICIPAL,,280,300,DHS,5000179-003,#3 WELL SOUTH
5000317-002,8,MG,2/19/2002,MG/L,,UNK,37.784806,-120.770688,MUNICIPAL,,418,54,DHS,5000317-002,WELL#2
5010005-001,5.5,MG,5/2/2018,MG/L,,UNK,37.6978861,-121.087616,MUNICIPAL,,225,85,DHS,5010005-001,WELL 250 - SALIDA GAS
5010005-001,5.8,MG,3/10/1997,MG/L,,UNK,37.6978861,-121.087616,MUNICIPAL,,225,85,DHS,5010005-001,WELL 250 - SALIDA GAS
2000682-002,8.3,MG,5/20/2008,MG/L,,UNK,37.0025269,-120.136832,MUNICIPAL,,295,125,DHS,2000682-002,SOURCE WELL 2
2000682-002,11,MG,12/19/2012,MG/L,,UNK,37.0025269,-120.136832,MUNICIPAL,,295,125,DHS,2000682-002,SOURCE WELL 2
5000055-002,19,MG,8/9/2011,MG/L,,UNK,37.6978861,-120.929152,MUNICIPAL,,100,40,DHS,5000055-002,WEST FIELD
2000554-002,6.4,MG,10/30/2008,MG/L,,UNK,37.0894468,-120.176448,MUNICIPAL,,279,8,DHS,2000554-002,SOURCE SCHOOL WELL-EMERGENCY
5010005-009,5.6,MG,8/27/2007,MG/L,,UNK,37.7268594,-121.087616,MUNICIPAL,,235,120,DHS,5010005-009,WELL 299
2410001-017,4.1,MG,4/9/1997,MG/L,,UNK,37.3502065,-120.612224,MUNICIPAL,,305,210,DHS,2410001-017,WELL 17
5000058-002,84,MG,6/24/2013,MG/L,,UNK,37.7558327,-120.889536,MUNICIPAL,,80,20,DHS,5000058-002,WEST- MHP WELL
5010010-130,5.4,MG,5/8/2019,MG/L,,UNK,37.6978861,-121.008384,MUNICIPAL,,0,55,DHS,5010010-130,WELL 264 - SHERWOOD FOREST
5010014-005,7.6,MG,12/19/1996,MG/L,,UNK,37.784806,-120.84992,MUNICIPAL,,137,160,DHS,5010014-005,WELL 03 - ON THE HILL
5010014-005,11.5,MG,7/14/2004,MG/L,,UNK,37.784806,-120.84992,MUNICIPAL,,137,160,DHS,5010014-005,WELL 03 - ON THE HILL
2410011-005,8.8,MG,2/21/2013,MG/L,,UNK,37.2343133,-120.25568,MUNICIPAL,,234,70,DHS,2410011-005,WELL 04
2010002-023,5,MG,11/16/1993,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,0,750,DHS,2010002-023,WELL 28 - RAW
5010006-001,15,MG,4/18/2002,MG/L,,UNK,37.6399395,-120.770688,MUNICIPAL,,290,55,DHS,5010006-001,WELL NO. 242
5010006-001,18,MG,7/17/2014,MG/L,,UNK,37.6399395,-120.770688,MUNICIPAL,,290,55,DHS,5010006-001,WELL NO. 242
2400046-002,25,MG,6/28/2016,MG/L,,UNK,37.3212332,-120.45376,MUNICIPAL,,124,30,DHS,2400046-002,WELL NO. 2-BEHIND 1929 BROOKDALE
2000728-001,5,MG,2/13/2014,MG/L,,UNK,36.8866337,-120.136832,MUNICIPAL,,0,0,DHS,2000728-001,SOURCE WEST WELL
5010010-190,11.6,MG,6/14/1984,MG/L,,UNK,37.6399395,-120.889536,MUNICIPAL,,,,DHS,5010010-190,WELL 249 - EMPIRE GAS - ABANDONED
2010009-001,7.7,MG,3/14/1990,MG/L,,UNK,36.915607,-119.819904,MUNICIPAL,,650,211,DHS,2010009-001,WELL 01 - DESTROYED
2010009-001,12,MG,7/15/1986,MG/L,,UNK,36.915607,-119.819904,MUNICIPAL,,650,211,DHS,2010009-001,WELL 01 - DESTROYED
5010014-008,7.2,MG,2/24/1984,MG/L,,UNK,37.7558327,-120.84992,MUNICIPAL,,195,250,DHS,5010014-008,WELL 05-A - SIERRA & J
5010018-006,5.5,MG,5/8/2006,MG/L,,UNK,37.7268594,-120.929152,MUNICIPAL,,195,360,DHS,5010018-006,WELL 06
5010018-006,6.8,MG,9/18/1995,MG/L,,UNK,37.7268594,-120.929152,MUNICIPAL,,195,360,DHS,5010018-006,WELL 06
5010018-006,9,MG,7/26/2004,MG/L,,UNK,37.7268594,-120.929152,MUNICIPAL,,195,360,DHS,5010018-006,WELL 06
5010018-006,5.7,MG,10/12/2010,MG/L,,UNK,37.7268594,-120.929152,MUNICIPAL,,195,360,DHS,5010018-006,WELL 06
2010002-030,5.6,MG,1/23/2007,MG/L,,UNK,36.9445803,-120.0576,MUNICIPAL,,265,235,DHS,2010002-030,WELL 31 - RAW
2010002-030,6.1,MG,2/22/2019,MG/L,,UNK,36.9445803,-120.0576,MUNICIPAL,,265,235,DHS,2010002-030,WELL 31 - RAW
2410001-018,7.7,MG,3/11/2015,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,380,220,DHS,2410001-018,WELL 18
2410001-018,8.6,MG,2/29/2012,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,380,220,DHS,2410001-018,WELL 18
5000014-001,3.5,MG,2/14/2005,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,50,45,DHS,5000014-001,WELL#1
5000014-001,10,MG,3/13/2008,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,50,45,DHS,5000014-001,WELL#1
5010010-062,7.2,MG,3/5/1997,MG/L,,UNK,37.6978861,-120.929152,MUNICIPAL,,0,190,DHS,5010010-062,WELL 052
5010010-062,9.1,MG,1/15/2014,MG/L,,UNK,37.6978861,-120.929152,MUNICIPAL,,0,190,DHS,5010010-062,WELL 052
5010010-170,25,MG,9/21/2016,MG/L,,UNK,37.6399395,-120.929152,MUNICIPAL,,0,75,DHS,5010010-170,WELL 308
5010010-170,20,MG,9/1/1993,MG/L,,UNK,37.6399395,-120.929152,MUNICIPAL,,0,75,DHS,5010010-170,WELL 308
5010010-170,27,MG,12/18/2013,MG/L,,UNK,37.6399395,-120.929152,MUNICIPAL,,0,75,DHS,5010010-170,WELL 308
2010010-004,4,MG,10/15/2004,MG/L,,UNK,37.0025269,-120.097216,MUNICIPAL,,0,250,DHS,2010010-004,WELL 06
2410009-016,8.3,MG,6/24/2005,MG/L,,UNK,37.3212332,-120.493376,MUNICIPAL,,0,136,DHS,2410009-016,WELL 09 - RAW
5010006-004,11,MG,9/11/1990,MG/L,,UNK,37.6399395,-120.770688,MUNICIPAL,,200,92,DHS,5010006-004,WELL NO. 286
5010006-004,16,MG,6/17/2015,MG/L,,UNK,37.6399395,-120.770688,MUNICIPAL,,200,92,DHS,5010006-004,WELL NO. 286
2410007-002,12.1,MG,1/31/1991,MG/L,,UNK,37.2922599,-120.295296,MUNICIPAL,,,,DHS,2410007-002,WELL 02-A - DESTRTOYED
2410009-014,12.3,MG,5/20/1993,MG/L,,UNK,37.3212332,-120.45376,MUNICIPAL,,0,92,DHS,2410009-014,WELL 07B - RAW - INACTIVE
2410009-003,23,MG,1/10/2014,MG/L,,UNK,37.3212332,-120.493376,MUNICIPAL,,0,33,DHS,2410009-003,WELL 01C - RAW
2410007-006,7.8,MG,1/31/1991,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,70,DHS,2410007-006,WELL 05
2410007-006,14,MG,1/26/2016,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,70,DHS,2410007-006,WELL 05
2410007-006,16.5,MG,1/19/2006,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,70,DHS,2410007-006,WELL 05
2010800-001,6.8,MG,8/21/2007,MG/L,,UNK,37.0894468,-120.136832,MUNICIPAL,,0,290,DHS,2010800-001,WELL 401 - RAW (VSP)
5010014-004,7.3,MG,2/24/1984,MG/L,,UNK,37.7558327,-120.84992,MUNICIPAL,,,,DHS,5010014-004,WELL 01 - SOUTH 4TH & J - DESTROYED
2410009-042,6,MG,1/9/2014,MG/L,,UNK,37.3502065,-120.45376,MUNICIPAL,,264,64,DHS,2410009-042,WELL 16 - RAW
2410700-010,4.2,MG,9/11/2007,MG/L,,UNK,37.3791798,-120.572608,MUNICIPAL,,261,469,DHS,2410700-010,WELL 10
2410700-010,4.9,MG,9/8/2010,MG/L,,UNK,37.3791798,-120.572608,MUNICIPAL,,261,469,DHS,2410700-010,WELL 10
2000794-001,3.3,MG,2/14/2007,MG/L,,UNK,36.8866337,-119.819904,MUNICIPAL,,0,0,DHS,2000794-001,SOURCE MAIN WELL
2000595-001,4,MG,7/22/2002,MG/L,,UNK,36.9735536,-120.097216,MUNICIPAL,,0,0,DHS,2000595-001,WELL 1- DESTROYED
2000595-001,6,MG,6/25/2002,MG/L,,UNK,36.9735536,-120.097216,MUNICIPAL,,0,0,DHS,2000595-001,WELL 1- DESTROYED
2000608-001,2.6,MG,12/8/2017,MG/L,,UNK,36.9445803,-120.097216,MUNICIPAL,,0,0,DHS,2000608-001,SOURCE WELL 1
2010006-001,6.6,MG,7/24/2012,MG/L,,UNK,36.9445803,-120.017984,MUNICIPAL,,0,15,DHS,2010006-001,WELL 01
2410001-016,2.7,MG,2/19/2009,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,330,270,DHS,2410001-016,WELL 16
2410001-016,3.1,MG,2/29/2012,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,330,270,DHS,2410001-016,WELL 16
2410001-016,2,MG,4/9/1997,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,330,270,DHS,2410001-016,WELL 16
2410007-007,11,MG,1/8/2019,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,0,46,DHS,2410007-007,WELL 06
5010006-003,14,MG,2/8/2000,MG/L,,UNK,37.6399395,-120.731072,MUNICIPAL,,124,50,DHS,5010006-003,WELL NO. 245
2000727-001,8.1,MG,1/10/2018,MG/L,,UNK,36.9445803,-120.136832,MUNICIPAL,,280,80,DHS,2000727-001,SOURCE MAIN WELL
5010021-010,4,MG,8/9/2006,MG/L,,UNK,37.5240463,-120.810304,MUNICIPAL,,,,DHS,5010021-010,WELL PW-10
5000055-003,5,MG,11/7/2013,MG/L,,UNK,37.6978861,-120.929152,MUNICIPAL,,104,10,DHS,5000055-003,EAST FIELD
2410007-014,27,MG,1/19/2006,MG/L,,UNK,37.2922599,-120.334912,MUNICIPAL,,240,60,DHS,2410007-014,WELL 07
2410009-018,7,MG,8/16/2002,MG/L,,UNK,37.2922599,-120.414144,MUNICIPAL,,0,475,DHS,2410009-018,WELL 10B - DESTROYED 2005
2410009-018,5.69,MG,7/27/1988,MG/L,,UNK,37.2922599,-120.414144,MUNICIPAL,,0,475,DHS,2410009-018,WELL 10B - DESTROYED 2005
2410009-018,5,MG,10/16/1990,MG/L,,UNK,37.2922599,-120.414144,MUNICIPAL,,0,475,DHS,2410009-018,WELL 10B - DESTROYED 2005
2410009-049,8.8,MG,9/1/2016,MG/L,,UNK,37.3212332,-120.45376,MUNICIPAL,,,,DHS,2410009-049,WELL 18 - RAW
2410009-049,9.6,MG,1/9/2014,MG/L,,UNK,37.3212332,-120.45376,MUNICIPAL,,,,DHS,2410009-049,WELL 18 - RAW
2010002-021,4.5,MG,2/22/2013,MG/L,,UNK,36.9735536,-120.097216,MUNICIPAL,,0,230,DHS,2010002-021,WELL 25 - RAW
2010002-021,4.6,MG,3/8/2011,MG/L,,UNK,36.9735536,-120.097216,MUNICIPAL,,0,230,DHS,2010002-021,WELL 25 - RAW
2010002-021,4.4,MG,5/25/2017,MG/L,,UNK,36.9735536,-120.097216,MUNICIPAL,,0,230,DHS,2010002-021,WELL 25 - RAW
2010002-013,7.8,MG,5/22/2008,MG/L,,UNK,36.9445803,-120.0576,MUNICIPAL,,0,360,DHS,2010002-013,WELL 17 - RAW
5000211-003,15,MG,11/9/2011,MG/L,,UNK,37.6978861,-120.929152,MUNICIPAL,,50,150,DHS,5000211-003,WELL NO. 06
5000211-003,17.8,MG,2/19/2009,MG/L,,UNK,37.6978861,-120.929152,MUNICIPAL,,50,150,DHS,5000211-003,WELL NO. 06
5010026-001,7.2,MG,9/4/2003,MG/L,,UNK,37.6109662,-120.770688,MUNICIPAL,,104,36,DHS,5010026-001,WELL NO. 272
2410700-012,4.2,MG,10/15/2013,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,360,515,DHS,2410700-012,WELL 12
2410700-012,3.8,MG,5/12/1994,MG/L,,UNK,37.3502065,-120.572608,MUNICIPAL,,360,515,DHS,2410700-012,WELL 12
5010010-173,7,MG,6/11/1991,MG/L,,UNK,37.6399395,-120.889536,MUNICIPAL,,0,55,DHS,5010010-173,WELL 296
5010010-173,7.8,MG,5/17/2006,MG/L,,UNK,37.6399395,-120.889536,MUNICIPAL,,0,55,DHS,5010010-173,WELL 296
5010010-173,9,MG,11/3/1994,MG/L,,UNK,37.6399395,-120.889536,MUNICIPAL,,0,55,DHS,5010010-173,WELL 296
2010006-002,3,MG,5/24/2005,MG/L,,UNK,36.9445803,-120.017984,MUNICIPAL,,0,15,DHS,2010006-002,WELL 02-INACTIVE
2010006-002,4.5,MG,3/14/1990,MG/L,,UNK,36.9445803,-120.017984,MUNICIPAL,,0,15,DHS,2010006-002,WELL 02-INACTIVE
5000013-001,4.5,MG,2/14/2005,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,0,35,DHS,5000013-001,WELL 01
2000370-002,4.9,MG,1/14/2016,MG/L,,UNK,37.0315002,-120.136832,MUNICIPAL,,240,0,DHS,2000370-002,SOURCE WELL 2
5000433-003,16,MG,2/4/2014,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,264,100,DHS,5000433-003,HUNTER RANCH ESTATES WELL NO. 01
5000433-003,16,MG,2/14/2005,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,264,100,DHS,5000433-003,HUNTER RANCH ESTATES WELL NO. 01
5010005-006,4,MG,6/21/1990,MG/L,,UNK,37.7268594,-121.087616,MUNICIPAL,,164,112,DHS,5010005-006,WELL 290 - CLARENDON
5000433-002,18,MG,2/11/2008,MG/L,,UNK,37.784806,-120.810304,MUNICIPAL,,325,42,DHS,5000433-002,COUNTRY CLUB ESTATES WELL NO. 02
2010002-024,5,MG,3/4/2010,MG/L,,UNK,36.9735536,-120.097216,MUNICIPAL,,370,205,DHS,2010002-024,WELL 29 - RAW
2010002-014,5.3,MG,5/22/2008,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,280,330,DHS,2010002-014,WELL 18 - RAW
2010002-014,5.5,MG,2/22/2019,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,280,330,DHS,2010002-014,WELL 18 - RAW
2010002-014,5.8,MG,8/25/2016,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,280,330,DHS,2010002-014,WELL 18 - RAW
2010002-014,6.1,MG,2/26/1997,MG/L,,UNK,36.9735536,-120.0576,MUNICIPAL,,280,330,DHS,2010002-014,WELL 18 - RAW
5010005-017,5.2,MG,8/27/2007,MG/L,,UNK,37.6978861,-121.087616,MUNICIPAL,,,,DHS,5010005-017,WELL 313 - RAW
5010005-017,10,MG,1/6/2016,MG/L,,UNK,37.6978861,-121.087616,MUNICIPAL,,,,DHS,5010005-017,WELL 313 - RAW
